ip4	ip6
5.9.16.75	2a01:4f8:192:e7::2
5.9.16.75	2a01:4f8:192:52f1::2
5.9.16.75	2a01:4f8:192:5305::2
5.9.16.75	2a01:4f8:190:11d7::2
5.9.16.75	2a01:4f8:a0:81bb::2
5.9.16.75	2a01:4f8:161:72b1::2
5.9.16.75	2a01:4f8:a0:41f6::2
5.9.16.75	2a01:4f8:150:2088::2
5.9.16.75	2a01:4f8:151:62c1::2
5.9.16.75	2a01:4f8:150:44af::2
5.9.16.75	2a01:4f8:191:710b::2
5.9.16.75	2a01:4f8:151:2054::2
5.9.16.75	2a01:4f8:161:440b::2
5.9.16.75	2a01:4f8:191:3165::2
5.189.147.71	2a01:e34:ec4b:b20:28c0:2eff:fe30:a14a
5.189.147.71	2a01:4f8:202:32c6::2
83.162.251.163	2600:1f18:64d9:1603:4436:871e:2bfe:7403
83.162.251.163	2a01:4f8:222:2216::2
83.162.251.163	2a01:4f9:4b:5511::2
92.204.40.25	2602:47:2464:c600::1
92.204.40.25	2a0f:df00:0:254::46
92.204.40.25	2600:1f18:64d9:1603:4436:871e:2bfe:7403
92.204.40.25	2001:678:cc8::1:10:88
180.150.86.215	2a01:4f8:200:6346::2
180.150.86.215	2a0f:df00:0:254::46
180.150.86.215	2a01:e0a:366:36c0:a460:dbff:fe63:f286
180.150.86.215	2a00:7c80:0:4e::2
180.150.86.215	2a01:4f8:bd:d00::3
180.150.86.215	2a03:b0c0:2:f0::f8:e001
180.150.86.215	2001:41d0:2:6b9a::1
180.150.86.215	2001:982:27f2:1:7271:bcff:fe94:d5bb
180.150.86.215	2001:470:de5a::ec
180.150.86.215	2001:41d0:8:d28a::1
190.160.227.46	2a01:4f8:241:1389::2
61.238.244.138	2a01:4f8:200:24bb::2
61.238.244.138	2a01:4f9:2a:201b::2
61.238.244.138	2401:3900:2:1::2
195.201.235.136	2a01:4f8:c010:285e::1
195.201.235.136	2a01:4f8:1c17:6c91::1
195.201.235.136	2a01:4f9:c010:43e9::1
195.201.235.136	2a01:4f8:1c17:7b5e::1
195.201.235.136	2a01:4f8:1c17:7cf9::1
195.201.235.136	2a01:4f9:c010:5401::1
195.201.235.136	2a01:4f8:1c17:7ce6::1
195.201.235.136	2a01:4f8:c010:2624::1
195.201.235.136	2a01:4f8:c010:2f1b::1
195.201.235.136	2a01:4f8:c010:ea1::1
195.201.235.136	2a01:4f8:c2c:1a2c::1
195.201.235.136	2a01:4f8:1c17:70f4::1
195.201.235.136	2a01:4f8:c2c:7158::1
195.201.235.136	2a01:4f8:c2c:704e::1
195.201.235.136	2a01:4f8:190:9005::2
195.201.235.136	2a01:4f8:c2c:7366::1
195.201.235.136	2a01:4f8:1c17:77b8::1
195.201.235.136	2a01:4f8:c010:2876::1
195.201.235.136	2a01:4f9:c010:5538::1
195.201.235.136	2a01:4f9:c010:5a54::1
195.201.235.136	2a01:4f8:190:42e6::2
195.201.235.136	2a01:4f8:c2c:72cb::1
195.201.235.136	2a01:4f8:c010:31b7::1
195.201.235.136	2a01:4f8:c2c:646c::1
195.201.235.136	2a02:120b:2c27:ed60:6503:82ea:e3b2:874
195.201.235.136	2a01:4f8:c010:21a8::1
165.227.84.200	2a01:7c8:aaac:89:5054:ff:feb7:f5cb
165.227.84.200	2a01:4f8:150:3083::2
165.227.84.200	2001:1b60:2:354:1011:5444:5d01:e710
165.227.84.200	2a02:e00:fff0:1e2::1
165.227.84.200	2001:41d0:e:9e7::1
165.227.84.200	2001:550:3d05:156::100
165.227.84.200	2a01:4f8:c2c:6d59::1
165.227.84.200	2a03:9da0:f6:1::2
139.162.159.132	2a00:1838:2a:1500:c429:c2b9:203:7884
139.162.159.132	2a01:e0a:16f:91e0:a6ba:dbff:fec5:1e9b
139.162.159.132	2a01:4f8:231:4a16::2
139.162.159.132	2001:41f0::62:6974:636f:696e
139.162.159.132	2a01:4f8:141:47::2
139.162.159.132	2a02:7b40:50d1:e3aa::1
139.162.159.132	2a00:13a0:3015:1:85:14:79:26
139.162.159.132	2a02:c207:3001:8587::1
91.0.230.41	2a01:4f8:c2c:7433::1
91.0.230.41	2a02:908:13c8:a20:211:32ff:fe6c:1b15
84.92.24.249	2a02:c207:3001:8587::1
