linxtelecom01.ring.nlnog.net,195.222.12.126,2001:ad0:1400:1000::2
corebackbone01.ring.nlnog.net,82.199.134.114,2a01:4a0:61::2
nine01.ring.nlnog.net,94.230.210.216,2a02:418:5102::1
greenmini01.ring.nlnog.net,185.200.102.77,2a0a:aa42:321:2000::10
cadence01.ring.nlnog.net,185.59.204.164,2a02:6da0:44:253::164
linode03.ring.nlnog.net,45.79.137.222,2600:3c03::f03c:91ff:feb0:de49
itmastaren01.ring.nlnog.net,81.94.161.36,2a00:7800:8000::36
torix01.ring.nlnog.net,206.108.0.43,2001:504:1a:1:abba:15:dead:43
axians01.ring.nlnog.net,217.151.198.151,2a03:c300:ffff:fffe::d
4ddc01.ring.nlnog.net,46.245.255.5,2a00:1c18:0:101::5
bit01.ring.nlnog.net,212.114.113.69,2001:7b8:62b:0:400:d4ff:fe72:7145
connectria02.ring.nlnog.net,199.189.66.254,2607:f148:4000:3::4
ucsc01.ring.nlnog.net,128.114.126.2,2607:f5f0:103:2::2
grnet01.ring.nlnog.net,62.217.125.248,2001:648:2ffc:113:dcdb:eeff:fe35:9c68
peakten02.ring.nlnog.net,64.239.240.36,2607:f758:8080:0:250:56ff:feaf:3c80
icanndns01.ring.nlnog.net,192.0.33.158,2620:0:2d0:203::158
luna01.ring.nlnog.net,217.77.130.230,2001:9c0:1:4::130:230
linode08.ring.nlnog.net,139.162.106.78,2400:8902::f03c:91ff:feac:60af
ovhde01.ring.nlnog.net,51.75.89.207,2001:41d0:701:1000::1328
nessus01.ring.nlnog.net,77.244.245.74,2a02:1b8:10:16::2
mknetzdienste01.ring.nlnog.net,85.220.161.84,2001:1640::55:3
amazon01.ring.nlnog.net,52.22.172.27,2600:1f18:415a:7300::1:1
liteserver01.ring.nlnog.net,185.31.172.236,2a01:6340:1:20:5::10
teleag01.ring.nlnog.net,5.61.190.124,2a01:5240:2::124
jpbe01.ring.nlnog.net,185.120.22.17,2001:67c:16c8:e88c::1
bchnetwork01.ring.nlnog.net,195.234.45.126,2a01:70:ffff:3::2
cesnet01.ring.nlnog.net,78.128.211.50,2001:718:1:1f:50:56ff:feee:50
speedpartner01.ring.nlnog.net,91.184.33.38,2a01:198:0:3::38
arpnetworks01.ring.nlnog.net,174.136.100.234,2607:f2f8:ade8::2
poznan01.ring.nlnog.net,150.254.166.148,2001:808:2:3003::5
tuxis01.ring.nlnog.net,31.3.104.43,2a03:7900:2:0:31:3:104:43
nexril01.ring.nlnog.net,161.129.153.254,2604:fbc0:1:2::1000
glesys01.ring.nlnog.net,109.74.6.228,2a02:750:7::392
leaseweb04.ring.nlnog.net,185.17.144.154,2a00:c98:2200:af0a:baaa::1
ipvisie01.ring.nlnog.net,141.136.120.48,2a01:8580:103:1::108
linode04.ring.nlnog.net,104.200.18.129,2600:3c00::f03c:91ff:febb:803b
xantaro01.ring.nlnog.net,185.16.196.68,2a03:dfc0::b910:c444
yourorg01.ring.nlnog.net,163.237.247.17,2001:4978:1000::2319:17
dcsone01.ring.nlnog.net,203.123.48.14,2405:fc00::a001
atw01.ring.nlnog.net,88.151.99.253,2a01:270:91fd::1
retarus01.ring.nlnog.net,94.199.91.190,2a02:7b01:ffe::190
bytemark01.ring.nlnog.net,5.28.62.9,2001:41c9:1:41c::9
pccw01.ring.nlnog.net,63.223.226.131,2400:8800:4200:0:250:56ff:fe9e:a28d
amazon03.ring.nlnog.net,52.76.214.87,2406:da18:df9:4d00::1:3
dialpad01.ring.nlnog.net,185.91.9.17,2a05:e580:105:1014::2
towardex01.ring.nlnog.net,216.93.240.179,2001:4830:123:1::d85d:f0b3
xing02.ring.nlnog.net,185.169.113.43,2a01:8781:7473::a
kwaoo01.ring.nlnog.net,178.250.209.33,2a03:4980::10:0:15
widenet01.ring.nlnog.net,195.46.37.20,2a00:fb20:1:fffc::14
amazon08.ring.nlnog.net,13.210.46.145,2406:da1c:1c0:fe00::8
infowest01.ring.nlnog.net,209.33.215.106,2604:2c00:0:110::2
go6lab01.ring.nlnog.net,91.239.97.26,2001:67c:27e4:15::26
linode02.ring.nlnog.net,139.162.156.136,2a01:7e01::f03c:91ff:feb0:de12
20c01.ring.nlnog.net,204.130.133.181,2607:fae0:f202:44c::181
itgate01.ring.nlnog.net,213.254.1.30,2001:1418:10:1::1e
ae-dxb-as42473.anchors.atlas.ripe.net,37.252.245.94,2a00:11c0:14:aa3::a
al-tia-as42409.anchors.atlas.ripe.net,194.1.149.210,2001:7f9:4::10
ar-bue-as4270.anchors.atlas.ripe.net,170.210.5.200,2800:110:5::200
at-klu-as42473.anchors.atlas.ripe.net,178.255.156.202,2a00:11c0::1:0:0:3e
at-klu-as61438.anchors.atlas.ripe.net,194.93.76.42,2a04:d200:3::2
at-szg-as39878.anchors.atlas.ripe.net,91.135.161.162,2a03:1a80:babe:17::2
at-szg-as5404.anchors.atlas.ripe.net,217.196.147.89,2a02:16a8:dc:200::1
at-vie-as1120.anchors.atlas.ripe.net,193.171.255.2,2001:628:2000:feed::2
at-vie-as1764.anchors.atlas.ripe.net,92.60.13.86,2a01:190:1703:4::2
at-vie-as1853.anchors.atlas.ripe.net,193.170.114.242,2001:628:2005:1::2
at-vie-as30971.anchors.atlas.ripe.net,83.136.33.8,2a02:850:2:1::8
at-vie-as48943.anchors.atlas.ripe.net,94.136.2.190,2a02:ab8:2:ffff::1
au-bne-as4608-2.anchors.atlas.ripe.net,203.119.0.195,2001:dd8:8:800::195
au-bne-as4608.anchors.atlas.ripe.net,203.133.248.56,2401:2000:6660::56
au-mel-as38796.anchors.atlas.ripe.net,120.29.255.85,2001:dcd:40:3d::5
au-syd-as135150.anchors.atlas.ripe.net,203.217.162.30,2404:6980:43:1::2
au-syd-as9268.anchors.atlas.ripe.net,119.17.170.244,2402:c00:0:31::3
be-anr-as2611.anchors.atlas.ripe.net,143.129.80.132,2001:6a8:500:e006::132
be-lln-as2611.anchors.atlas.ripe.net,130.104.229.249,2001:6a8:308f:3::3
bg-sls-as198228.anchors.atlas.ripe.net,195.250.60.125,2a00:1728:d::1
bg-sof-as31287.anchors.atlas.ripe.net,85.187.20.236,2a01:9e40:1:d::4
bg-sof-as8866-2.anchors.atlas.ripe.net,213.91.165.187,2a01:5a8::1:4
bg-sof-as8866.anchors.atlas.ripe.net,213.91.165.185,2a01:5a8::1:2
br-bhz-as10417.anchors.atlas.ripe.net,200.131.2.74,2001:12f0:600:200::2
br-poa-as19200.anchors.atlas.ripe.net,200.132.1.32,2804:0:0:c010::32
br-sao-as22548.anchors.atlas.ripe.net,200.160.6.19,2001:12ff:0:6000::19
bt-thi-as38740.anchors.atlas.ripe.net,118.103.136.244,2405:ec00:0:2010::244
ca-mtr-as395766.anchors.atlas.ripe.net,98.159.46.220,2607:3380:1200:2::220
ca-tor-as14061.anchors.atlas.ripe.net,159.203.27.37,2604:a880:cad:d0::ae5:b001
ca-tor-as393755.anchors.atlas.ripe.net,192.102.255.220,2607:3380:1100:2::220
ca-van-as395152.anchors.atlas.ripe.net,192.102.254.220,2607:3380:1000:2::220
ca-wnp-as16395.anchors.atlas.ripe.net,198.181.199.30,2620:19:4000:51::2
ca-wnp-as18451.anchors.atlas.ripe.net,208.81.1.60,2605:e200:33::4
ch-gtg-as20612.anchors.atlas.ripe.net,194.242.34.190,2001:67c:20ac::190
ch-lva-as559.anchors.atlas.ripe.net,185.144.39.9,2a07:3e06::9
ch-win-as52177.anchors.atlas.ripe.net,185.183.192.245,2a0b:1d80::f2
ch-zrh-as559.anchors.atlas.ripe.net,130.59.80.2,2001:620:0:8001::823b:5002
ch-zrh-as9092.anchors.atlas.ripe.net,213.156.231.22,2a00:db0:7:a0a::22
cl-scl-as27678.anchors.atlas.ripe.net,200.7.6.40,2001:1398:4::40
co-bog-as27817.anchors.atlas.ripe.net,190.15.1.6,2001:13f8:10e0::3
cz-brq-as197451.anchors.atlas.ripe.net,147.229.242.8,2001:67c:1220:e000::93e5:f208
cz-brq-as24971.anchors.atlas.ripe.net,81.31.34.10,2a01:430:100:13::2
cz-prg-as25192.anchors.atlas.ripe.net,217.31.202.20,2001:1488:ffff::20
cz-prg-as2852.anchors.atlas.ripe.net,195.113.161.50,2001:718:1:a100::161:50
cz-prg-as52130.anchors.atlas.ripe.net,188.92.41.250,2a02:7d00:1:200:624:0:bc5c:29fa
cz-prg-as6881.anchors.atlas.ripe.net,93.190.128.178,2a02:38:15::178
de-57x-as200567.anchors.atlas.ripe.net,185.70.144.116,2a05:2a80:1::100
de-ber-as20647.anchors.atlas.ripe.net,185.27.158.238,2a02:f28:1:7::2
de-ber-as25291.anchors.atlas.ripe.net,37.44.1.36,2a00:7fc0:4000:16::4
de-ber-as62310.anchors.atlas.ripe.net,77.220.248.89,2a02:2878:8000:2:0:1028:0:1
de-ber-as6724.anchors.atlas.ripe.net,81.169.160.78,2a01:238:b:f034::78
de-bwe-as680.anchors.atlas.ripe.net,134.169.3.165,2001:638:602::20:2
de-cal-as39702.anchors.atlas.ripe.net,89.106.219.238,2a01:4d80:216:c1::1
de-dar-as8365.anchors.atlas.ripe.net,82.195.72.11,2001:41b8:200::11
de-drs-as42699.anchors.atlas.ripe.net,77.220.233.1,2a02:2878:0:a::1077:1
de-dtm-as39138.anchors.atlas.ripe.net,31.172.2.253,2a01:a700:4000::97d
de-dus-as12676.anchors.atlas.ripe.net,213.9.97.164,2a02:4c00:0:4014::2
de-dus-as39138.anchors.atlas.ripe.net,31.172.2.249,2a01:a700:4000::979
de-edn-as42184.anchors.atlas.ripe.net,91.190.224.98,2a02:f08:103:beef::100
de-erl-as680.anchors.atlas.ripe.net,192.44.82.20,2001:638:a004:1001:192:44:82:20
de-ett-as202040.anchors.atlas.ripe.net,193.141.27.220,2a04:d140:1::3
de-fad-as49697.anchors.atlas.ripe.net,89.46.125.28,2a06:8187:fe01:18::1
de-ffo-as55002.anchors.atlas.ripe.net,107.162.218.5,2604:e180:de03::5
de-fra-as203329.anchors.atlas.ripe.net,185.138.143.34,2a07:e80:0:10::2
de-fra-as205614.anchors.atlas.ripe.net,185.171.47.137,2a0d:1f80:0:6::fefe
de-fra-as206479.anchors.atlas.ripe.net,185.120.22.29,2001:67c:16c8:b978::1
de-fra-as28753.anchors.atlas.ripe.net,46.165.195.19,2a00:c98:2200:a01c:3::300
de-fra-as34549.anchors.atlas.ripe.net,83.243.44.55,2a00:f820:11::2
de-fra-as39063.anchors.atlas.ripe.net,185.91.44.9,2a05:e740:44::9
de-fra-as48918.anchors.atlas.ripe.net,94.186.163.127,2a02:c98:ffff:ff02::2
de-fra-as49024.anchors.atlas.ripe.net,95.131.120.210,2a02:c48:1200:100::1000
de-fra-as8763.anchors.atlas.ripe.net,81.91.160.92,2a02:568:184:100::10
de-gaa-as56357.anchors.atlas.ripe.net,185.86.232.132,2a00:4700:0:5::4
de-gud-as206549.anchors.atlas.ripe.net,185.181.224.13,2a0a:d480:1:1::200
de-ham-as12731.anchors.atlas.ripe.net,213.128.137.33,2001:868:100:3401::4
de-ham-as201709.anchors.atlas.ripe.net,185.41.104.166,2a01:55e4:10:4::a
de-ham-as35258.anchors.atlas.ripe.net,87.253.184.92,2a00:e400:2:1::a
de-kae-as205390.anchors.atlas.ripe.net,185.220.0.254,2a0b:ecc0::ffff
de-kae-as34878.anchors.atlas.ripe.net,129.13.73.54,2a00:1398:8:2::10
de-kae-as8560.anchors.atlas.ripe.net,212.227.112.66,2001:8d8:0:3::2e
de-kel-as13101.anchors.atlas.ripe.net,213.178.92.102,2a00:12d0:1080:1::2
de-mag-as680.anchors.atlas.ripe.net,141.44.3.252,2001:638:90d:bfff::10
de-mai-as2857.anchors.atlas.ripe.net,217.198.242.227,2001:4c80:0:7f0::5001:1
de-mdt-as15945.anchors.atlas.ripe.net,213.206.174.172,2a02:24d8:7:16::42
de-mhg-as21473.anchors.atlas.ripe.net,93.190.252.148,2a00:1e80:8:14::42
de-muc-as35003.anchors.atlas.ripe.net,194.126.158.162,2001:1578:400:111:1:0:85:1
de-muc-as5539.anchors.atlas.ripe.net,195.30.70.33,2001:608:3:337::1
de-rgm-as24940.anchors.atlas.ripe.net,88.198.173.54,2a01:4f8:de::54
de-str-as553.anchors.atlas.ripe.net,129.143.4.230,2001:7c0:701:1338::b
de-tua-as21413.anchors.atlas.ripe.net,37.247.78.38,2a00:1ca0:0:19::2
dk-aal-as9158.anchors.atlas.ripe.net,77.214.52.102,2001:1580:0:180c::2
dk-aar-as3292.anchors.atlas.ripe.net,193.162.159.148,2001:6c8:2:21d::148
dk-blp-as197495.anchors.atlas.ripe.net,91.221.196.188,2001:67c:3c0:13::188
dk-blp-as39839.anchors.atlas.ripe.net,193.163.102.206,2a01:630:0:80::206
dk-blp-as59469.anchors.atlas.ripe.net,185.27.112.25,2a03:a480:1000:3113::2
dk-blp-as62113.anchors.atlas.ripe.net,185.38.27.194,2a00:fbe0:0:111::2
dk-cph-as59795.anchors.atlas.ripe.net,213.184.86.101,2a09:3a00:3a00::1338
dk-cph-as9158.anchors.atlas.ripe.net,77.214.52.98,2001:1580:0:120c::2
dk-hje-as39642.anchors.atlas.ripe.net,185.156.98.2,2a03:300:981::2
do-ssu-as265721.anchors.atlas.ripe.net,45.65.244.254,2803:4dc0:254::254
ee-jvi-as198068.anchors.atlas.ripe.net,159.253.17.197,2a03:f480:1:2::4f
ee-tll-as51349.anchors.atlas.ripe.net,195.43.87.140,2a00:c3a0:26:3::140
es-leg-as766.anchors.atlas.ripe.net,163.117.253.5,2001:720:410:3035:200:24ff:fed1:5dcc
fi-hel-as3274.anchors.atlas.ripe.net,81.20.224.220,2001:67c:110:5::a
fi-hel-as3292.anchors.atlas.ripe.net,62.237.82.14,2001:6e8:2381:fffe::14
fi-jyv-as30798.anchors.atlas.ripe.net,89.236.107.38,2001:40e8:10:14:89:236:107:38
fi-tmp-as719.anchors.atlas.ripe.net,193.65.45.86,2001:998:13:1b2::2
fo-hyv-as15389.anchors.atlas.ripe.net,193.34.105.132,2a02:e90:200:105::128
fr-bes-as2200.anchors.atlas.ripe.net,193.50.97.164,2001:660:7302:e772::164
fr-bod-as198985.anchors.atlas.ripe.net,185.233.100.99,2a0c:e300::99
fr-ilm-as57119.anchors.atlas.ripe.net,149.62.159.122,2a02:7680:159::122
fr-lio-as41405.anchors.atlas.ripe.net,91.223.159.7,2a06:ac00:4100:107::1
fr-par-as1307.anchors.atlas.ripe.net,132.227.123.3,2001:660:3302:287b::3
fr-par-as20766.anchors.atlas.ripe.net,80.67.163.251,2001:910:0:39::251
fr-par-as2486.anchors.atlas.ripe.net,192.134.1.25,2001:67c:217c:4::2
fr-par-as43930.anchors.atlas.ripe.net,185.194.164.124,2a02:c800:42:42::164:124
fr-par-as5377.anchors.atlas.ripe.net,77.70.145.254,2a02:6600:3:401::3
fr-prm-as513.anchors.atlas.ripe.net,192.65.184.54,2001:1458:0:1e::2
fr-sxb-as8839.anchors.atlas.ripe.net,213.225.160.239,2001:810:0:14::239
fr-tin-as196670.anchors.atlas.ripe.net,195.200.254.62,2a04:9140:3001:1101::a
fr-tls-as15826.anchors.atlas.ripe.net,80.247.237.225,2a00:1a60:9999:e100::1
fr-tls-as39405.anchors.atlas.ripe.net,93.93.40.27,2a01:6600:10:26::1
fr-ysd-as201958.anchors.atlas.ripe.net,185.42.190.150,2a04:9140:3003:1101::a
fr-ysd-as8426.anchors.atlas.ripe.net,89.185.60.126,2001:a70:101:316:1::1
gr-ath-as5408.anchors.atlas.ripe.net,83.212.7.42,2001:648:1::2
hk-hkg-as133752.anchors.atlas.ripe.net,43.249.36.50,2001:df1:801:a002:3::300
hr-zag-as2108.anchors.atlas.ripe.net,161.53.251.28,2001:b68:d::28
hu-bud-as12303.anchors.atlas.ripe.net,5.28.0.17,2a00:e6a0:1::1
id-jkt-as10208.anchors.atlas.ripe.net,202.153.128.82,2406:9600::128:82
ie-caw-as39122.anchors.atlas.ripe.net,185.2.64.76,2a01:a8:201:9::aaaa
ie-dub-as1213.anchors.atlas.ripe.net,193.1.201.140,2001:770:1c:11::c101:c98c
ie-dub-as2128.anchors.atlas.ripe.net,193.242.111.196,2a03:ac0:1:141::4
ie-ork-as2128.anchors.atlas.ripe.net,185.6.39.132,2a03:ac1:1:341::4
in-bom-as33480.anchors.atlas.ripe.net,180.149.244.132,2401:7500:fff0:1::8
is-rey-as1850.anchors.atlas.ripe.net,185.93.159.17,2001:67c:6c:d59::17
is-rey-as25509.anchors.atlas.ripe.net,213.190.96.41,2a00:5380:1337::1
it-men-as50178.anchors.atlas.ripe.net,185.161.192.39,2a07:c700:0:103::a001
it-mil-as16004.anchors.atlas.ripe.net,217.29.76.27,2001:1ac0:0:200:0:a5d1:6004:27
it-mil-as42473.anchors.atlas.ripe.net,188.172.218.22,2a00:11c0:b:aa3::a
it-pav-as203201.anchors.atlas.ripe.net,185.142.152.28,2a07:2e80:0:4::3
it-rom-as24796.anchors.atlas.ripe.net,193.201.40.210,2001:7f8:10:f00c::210
it-rzo-as35574.anchors.atlas.ripe.net,194.187.174.6,2a04:a9c0::15
it-trn-as12779.anchors.atlas.ripe.net,213.212.129.68,2001:1418:10:a::44
jp-tyo-as13901.anchors.atlas.ripe.net,199.19.52.230,2001:500:a:500::230
jp-tyo-as15133.anchors.atlas.ripe.net,152.195.112.52,2606:2800:6024:c::a
jp-tyo-as2497.anchors.atlas.ripe.net,202.214.87.158,2001:240:168:1002::9e
jp-tyo-as59105.anchors.atlas.ripe.net,103.202.216.83,2403:bd80:c000:2:103:202:216:83
ke-nbo-as37578.anchors.atlas.ripe.net,196.6.220.130,2001:43f8:7b0:70::2
kr-sel-as42473.anchors.atlas.ripe.net,37.252.244.78,2a00:11c0:13:aa3::a
kw-kwi-as42961.anchors.atlas.ripe.net,212.43.17.42,2a00:4520:2:2::22
kz-abe-as9198.anchors.atlas.ripe.net,92.47.60.130,2a00:12f8:1100::2
kz-ala-as9198.anchors.atlas.ripe.net,92.46.56.198,2a00:12f8:500::2
kz-ast-as9198.anchors.atlas.ripe.net,88.204.175.78,2a00:12f8:900:1::2
lt-vno-as21412.anchors.atlas.ripe.net,5.20.2.255,2a00:7600:0:eeee::1f
lu-ezt-as2602.anchors.atlas.ripe.net,158.64.14.122,2001:a18:0:409::2
lu-kay-as35733.anchors.atlas.ripe.net,185.36.4.254,2001:67c:9c:3937::254
lv-rix-as24921.anchors.atlas.ripe.net,212.3.202.246,2a03:ec00:b008:3a11::5
lv-rix-as52048.anchors.atlas.ripe.net,46.183.219.225,2a02:4840:2:219::225
mn-uln-as133453.anchors.atlas.ripe.net,103.229.176.3,2001:df4:e800::3
mn-uln-as45204.anchors.atlas.ripe.net,180.149.98.146,2401:d600:0:110::2
mu-ebn-as37708.anchors.atlas.ripe.net,196.192.112.244,2001:43f8:90:608::244
mv-mle-as7642.anchors.atlas.ripe.net,123.176.1.4,2406:e400:1:9::4
mx-mex-as42473.anchors.atlas.ripe.net,131.100.0.158,2803:ad80:0:aa3::a
mx-tte-as22894-2.anchors.atlas.ripe.net,200.94.183.170,2001:1250:ffe0:2::170
mx-tte-as22894.anchors.atlas.ripe.net,200.94.182.170,2001:1250:fff0:2::170
nc-nou-as56055.anchors.atlas.ripe.net,202.22.232.9,2407:4a00::9
ng-los-as37495.anchors.atlas.ripe.net,196.216.208.6,2001:43f8:6c0:1::6
nl-ams-as1101.anchors.atlas.ripe.net,145.220.0.55,2001:67c:6ec:201:145:220:0:55
nl-ams-as12041.anchors.atlas.ripe.net,199.10.66.231,2001:500:f1:500::231
nl-ams-as202196.anchors.atlas.ripe.net,37.10.45.14,2a01:5041:200c::1
nl-ams-as20857.anchors.atlas.ripe.net,80.69.81.132,2a01:7c8:3628::ad1a:5
nl-ams-as286.anchors.atlas.ripe.net,194.122.76.250,2001:680:0:8021:0:face:2:face
nl-ams-as3265.anchors.atlas.ripe.net,194.109.78.2,2001:888:2000:83::2
nl-ams-as3333-2.anchors.atlas.ripe.net,193.0.0.176,2001:67c:2e8:3::c100:b0
nl-ams-as3333-3.anchors.atlas.ripe.net,193.0.0.164,2001:67c:2e8:3::c100:a4
nl-ams-as3333-4.anchors.atlas.ripe.net,193.0.0.165,2001:67c:2e8:3::c100:a5
nl-ams-as3333-preprod.anchors.atlas.ripe.net,193.0.19.109,2001:67c:2e8:11::c100:136d
nl-ams-as35733.anchors.atlas.ripe.net,185.36.6.254,2001:67c:40:3937::254
nl-ams-as43996.anchors.atlas.ripe.net,5.57.17.65,2a01:5040:20:30::1
nl-ape-as203993.anchors.atlas.ripe.net,185.54.92.70,2a00:8642:1000:f000::70
nl-bst-as8211.anchors.atlas.ripe.net,145.72.117.42,2a02:cc4:2f00::1000
nl-bxt-as8211.anchors.atlas.ripe.net,145.72.118.42,2a02:cc4:2f00:1::1000
nl-cpi-as43350.anchors.atlas.ripe.net,37.143.33.15,2a00:1768:2000:2:1::1
nl-dro-as12414.anchors.atlas.ripe.net,87.195.79.82,2001:9e0:417:1::2
nl-dro-as51430.anchors.atlas.ripe.net,37.46.123.222,2a00:7143:98::10
nl-ede-as12859-client.anchors.atlas.ripe.net,212.72.227.132,2a02:968:1:110:212:72:227:132
nl-ede-as12859.anchors.atlas.ripe.net,213.136.12.209,2001:7b8:3:37:213:136:12:209
nl-ens-as1133.anchors.atlas.ripe.net,130.89.144.98,2001:67c:2564:a170:0:24ff:fed1:5dc4
nl-haa-as60781.anchors.atlas.ripe.net,85.17.128.13,2001:1af8:4100:1:3::300
nl-utc-as1103.anchors.atlas.ripe.net,195.169.125.10,2001:610:510:180:195:169:125:10
nl-vdm-as49784.anchors.atlas.ripe.net,46.244.63.73,2a04:3640::6
no-osl-as39029.anchors.atlas.ripe.net,87.238.48.243,2a02:c0:203:0:ffff:0:57ee:30f3
no-osl-as57963.anchors.atlas.ripe.net,77.234.51.79,2a00:c440:1337:6e52::2
nz-akl-as38064.anchors.atlas.ripe.net,202.46.184.4,2001:dce:5100:1::4
nz-akl-as61138.anchors.atlas.ripe.net,185.121.168.251,2a06:1280:ae02::ff2e
nz-hlz-as681.anchors.atlas.ripe.net,192.107.171.140,2001:df0:4:800::171:140
nz-wlg-as9834.anchors.atlas.ripe.net,210.4.208.19,2405:b400:0:11::15
pe-lim-as27843.anchors.atlas.ripe.net,190.12.64.58,2800:120:5:a::2
ph-qzt-as9821.anchors.atlas.ripe.net,202.90.158.105,2001:d18:1:1::105
pk-isb-as7590.anchors.atlas.ripe.net,210.56.11.202,2402:1680:1::5
pl-ktw-as206186.anchors.atlas.ripe.net,188.241.28.37,2001:678:3b0:a001::bcf1:1c25
pt-lis-as199993.anchors.atlas.ripe.net,185.39.208.23,2a04:6d80::23
pt-lis-as62416.anchors.atlas.ripe.net,185.32.189.249,2a00:c560:c0c0:1a1a::249
qa-doh-as8781.anchors.atlas.ripe.net,82.148.114.58,2001:1a10:cd:3::2
ro-buh-as39107.anchors.atlas.ripe.net,195.95.178.138,2a00:ff0:1234:3335::2
ro-buh-as48112.anchors.atlas.ripe.net,185.173.16.151,2a0b:2f00:0:234::151
ro-sbz-as39815.anchors.atlas.ripe.net,194.169.191.229,2001:b30:6c02:ffff:23:1:0:d34d
rs-beg-as13004.anchors.atlas.ripe.net,193.105.163.172,2001:7f8:1e:3::172
rs-ini-as13303.anchors.atlas.ripe.net,160.99.1.254,2001:4170:2801::254
ru-mot-as13238.anchors.atlas.ripe.net,213.180.200.185,2a02:6b8:0:602::2
ru-mow-as15835.anchors.atlas.ripe.net,193.232.226.58,2001:6d0:ffd8:411::2
ru-mow-as42473.anchors.atlas.ripe.net,37.252.254.142,2a00:11c0:1b:aa3::a
ru-mow-as47764.anchors.atlas.ripe.net,95.163.252.10,2a00:114f:1::1
se-got-as50168.anchors.atlas.ripe.net,185.47.192.253,2a02:4b07:0:8000::2
se-lud-as60396.anchors.atlas.ripe.net,91.209.0.21,2001:67c:2e74:1::21
se-mma-as39351.anchors.atlas.ripe.net,193.138.218.50,2a03:1b20:1:f303::2:1
se-sto-as197564.anchors.atlas.ripe.net,213.108.25.7,2001:67c:124c:e000::7
se-sto-as199150.anchors.atlas.ripe.net,193.180.242.86,2a01:280:108:4000::9
se-sto-as59521.anchors.atlas.ripe.net,185.50.36.250,2a01:5540::2
se-sto-as8674.anchors.atlas.ripe.net,185.42.136.158,2a01:3f0:0:60::5
sg-sin-as133165.anchors.atlas.ripe.net,103.253.144.218,2400:6180:0:10::2
sg-sin-as14907.anchors.atlas.ripe.net,103.102.166.20,2001:df2:e500:201:103:102:166:20
sg-sin-as38001.anchors.atlas.ripe.net,203.174.85.106,2406:f400:8:19::2
sg-sin-as59253.anchors.atlas.ripe.net,103.254.152.219,2001:df1:800:a003:3::300
si-lju-as2107.anchors.atlas.ripe.net,193.2.63.12,2001:1470:8000:603::12
si-lzp-as198644.anchors.atlas.ripe.net,91.239.97.134,2001:67c:27e4:7::42
sk-bts-as201702.anchors.atlas.ripe.net,185.66.200.72,2a05:980::5
sk-bts-as29405.anchors.atlas.ripe.net,46.229.232.100,2a01:390:dc4::acdc
tr-ist-as199159.anchors.atlas.ripe.net,217.146.6.118,2a05:8900:28:aa3::a
tr-ist-as202365.anchors.atlas.ripe.net,185.122.39.57,2a06:7243:0:1:71be:21f0:a565:29bb
tt-ptw-as264811.anchors.atlas.ripe.net,131.72.76.118,2803:cd80:2000:2::1
tz-dar-as327844.anchors.atlas.ripe.net,196.49.5.98,2001:43f8:1:404::a793
ua-iev-as24725.anchors.atlas.ripe.net,109.70.107.25,2001:4130:107::25
ua-iev-as29632.anchors.atlas.ripe.net,62.205.155.50,2a01:d0:0:36::2
ua-nlv-as41018.anchors.atlas.ripe.net,185.126.112.18,2001:67c:25dc:2::128:18
uk-blt-as25376.anchors.atlas.ripe.net,82.148.224.5,2a00:1b98:1::5
uk-clt-as48961.anchors.atlas.ripe.net,195.182.4.235,2a00:13d0:379:1001::1001
uk-did-as786.anchors.atlas.ripe.net,212.219.210.141,2001:630:50:e000::13
uk-edi-as786.anchors.atlas.ripe.net,129.215.160.160,2001:630:3c1:160::160
uk-lba-as33920.anchors.atlas.ripe.net,141.170.19.12,2a00:1a80:1:c::4
uk-lcy-as20965.anchors.atlas.ripe.net,62.40.109.30,2001:798:ff23:28::2
uk-lon-as5459.anchors.atlas.ripe.net,195.66.241.220,2a01:40:1002::4
uk-lon-as5607.anchors.atlas.ripe.net,90.223.193.1,2a02:c7a:6::1
uk-lon-as60157.anchors.atlas.ripe.net,185.54.168.245,2a02:4560:3::245
uk-lon-as6908.anchors.atlas.ripe.net,217.10.140.74,2a02:298:4a::6:a
uk-lon-as8676.anchors.atlas.ripe.net,217.65.161.42,2001:1420:d::2
uk-mnc-as41000.anchors.atlas.ripe.net,176.74.17.75,2a00:b980:2:4::13d4:d9d9
uk-slo-as14061.anchors.atlas.ripe.net,209.97.131.7,2a03:b0c0:1:e0::2c5:7001
uk-slo-as202109.anchors.atlas.ripe.net,5.101.111.218,2a03:b0c0:1:10::2
uk-slo-as202196.anchors.atlas.ripe.net,37.10.44.14,2a01:5041:c::1
uk-slo-as43996.anchors.atlas.ripe.net,5.57.16.65,2a01:5040:0:30::1
uk-slo-as5607.anchors.atlas.ripe.net,90.223.193.3,2a02:c7a:6:1::1
us-abn-as15133.anchors.atlas.ripe.net,68.232.36.46,2606:2800:4208:c::a
us-abn-as43996.anchors.atlas.ripe.net,185.28.222.65,2a01:5040:2000:30::e
us-atl-as15133.anchors.atlas.ripe.net,72.21.93.35,2606:2800:4220:c::a
us-atl-as2914.anchors.atlas.ripe.net,129.250.50.42,2001:418:0:3007::2
us-bcb-as1312.anchors.atlas.ripe.net,128.173.192.58,2001:468:c80:a202:0:b04f:0:c03a
