ip4	ip6
176.9.80.243	2a01:4f8:161:50a6::2
176.9.80.243	2a01:4f8:151:62c1::2
176.9.80.243	2a01:4f8:162:128e::2
176.9.80.243	2a01:4f8:161:3354::2
176.9.80.243	2a01:4f8:162:1cc::2
176.9.80.243	2a01:4f8:151:2054::2
176.9.80.243	2a01:4f8:190:64c6::2
176.9.80.243	2a01:4f8:a0:64f6::2
176.9.80.243	2a01:4f8:160:5274::2
176.9.80.243	2a01:4f8:191:5109::2
176.9.80.243	2a01:4f8:191:946c::2
176.9.80.243	2a01:4f8:151:5375::2
176.9.80.243	2a01:4f8:192:e7::2
176.9.80.243	2a01:4f8:192:369::2
176.9.80.243	2a01:4f8:191:70ed::2
176.9.80.243	2a01:4f8:162:11e5::2
176.9.80.243	2a01:4f8:162:51e7::2
176.9.80.243	2a01:4f8:162:63a2::2
176.9.80.243	2a01:4f8:202:3493::2
176.9.80.243	2a01:4f8:162:1228::2
176.9.80.243	2a01:4f8:150:3219::2
176.9.80.243	2a01:4f8:190:7113::2
176.9.80.243	2a01:4f8:140:3023::2
176.9.80.243	2a01:4f8:140:94ab::2
176.9.80.243	2a01:4f8:161:305::2
176.9.80.243	2a01:4f8:191:9349::2
176.9.80.243	2a01:4f8:140:305e::2
176.9.80.243	2a01:4f8:151:14f0::2
5.9.86.83	2a01:4f8:161:728a::2
5.9.86.83	2a01:4f8:151:82a7::2
5.9.86.83	2a01:4f8:202:5118::2
5.9.86.83	2a01:4f8:191:14b3::2
5.9.86.83	2a01:4f8:150:8417::2
5.9.86.83	2a01:4f8:191:3349::2
5.9.86.83	2a01:4f8:190:11d7::2
5.9.86.83	2a01:4f8:191:1122::2
5.9.86.83	2a01:4f8:a0:3043::2
